artist_familiarity;artist_hotttnesss;artist_id;idx_artist_mbtags;artist_name;loudness;song_id;tempo;song_hotttnesss;time_signature;title;key
b'0.6211210512857237';b'0.4356840702087019';b'ARS0W831187B9AF0B7';b'0';b'Maximilian Hecker';b'-12.397';b'SOPVVJD12A58A7CA8D';b'65.941';b'0.46736563132813813';b'4';b'Let Me Out';b'2'
b'0.6450226658966598';b'0.45771151155872486';b'ARHIC3Q1187B9B1773';b'0';b'Big Daddy Kane';b'-9.248';b'SOPAWON12AAF3B2D3F';b'98.011';b'nan';b'4';b'Flame On';b'11'
b'0.8736271743351188';b'0.5602055463890734';b'ARMRCET1187FB52049';b'0';b'Fergie';b'-6.229';b'SOJZBCP12A67ADA093';b'150.003';b'0.6538998456452911';b'4';b'Velvet';b'11'
b'0.44492124991776066';b'0.3184586233333446';b'AR76YOD1187FB46B24';b'0';b'Joshua Rifkin';b'-25.342';b'SORTJEP12A58A7B7EA';b'158.569';b'nan';b'1';b'Paragon Rag  (LP Version)';b'7'
b'0.873238652757811';b'0.5199654792867565';b'ARIMZQZ1187B9AD541';b'0';b'Thrice';b'-11.607';b'SOGACRX12A8AE48009';b'125.604';b'0.8553966591538013';b'4';b'Alchemy Index Vol 1 \x13 Water 1 of 6';b'0'
b'0.704244766037675';b'0.49756873428189957';b'ARRWAD71187FB3FE44';b'0';b'Martha Wainwright';b'-11.574';b'SOPDRUR12AB0182EC1';b'82.124';b'0.5971167029227197';b'7';"b""C'est Toujours la M\xc3\xaame Histoire""";b'10'
b'0.648902582006874';b'0.4408350067130934';b'ARP07GD1187B9B9DA4';b'0';b'Los Originales De San Juan';b'-7.658';b'SOYDOBA12A8C1384F9';b'103.02';b'0.0';b'1';b'Joaquin Torres Jr.';b'5'
b'0.5888118808171499';b'0.3825457946011871';b'AR8TCLH1187B9A85E4';b'0';b'Piero Umiliani';b'-22.083';b'SOFVBVJ12A8C1404EB';b'88.49';b'0.21204540548371908';b'4';"b""Ricerca nell' isola""";b'9'
b'0.5336592211922608';b'0.3658223691365675';b'ARH3TXI1187FB3A486';b'0';b'Kathy Troccoli';b'-17.424';b'SOKPQJW12A58A777CA';b'90.854';b'0.2538347361322313';b'3';b'Great Is Thy Faithfulness';b'0'
b'0.47877083386113156';b'0.3278752947930538';b'ARAFRFP1187FB4230B';b'0';b'Williamson';b'-10.38';b'SOYJMPE12A6D4F4BB6';b'140.003';b'0.3712083942679254';b'4';b'Cool People Make Me Tired';b'11'
b'0.4987584081140403';b'0.35842358619956016';b'ARELMNO1187FB52929';b'0';b'Bottom Of The Hudson';b'-6.054';b'SOHGILP12A8C132080';b'74.481';b'0.21508031850922793';b'1';b'Eagle Eye';b'4'
b'0.4945870774232017';b'0.3071077698125448';b'ARCICZN11EB9C810B3';b'0';b'Rising Lion';b'-11.599';b'SOVURGF12AB01885E1';b'105.027';b'nan';b'4';b'Jah Keep Us There';b'9'
b'0.5063079658775811';b'0.4295471219904627';b'ARFONKU11F4C8431CC';b'0';b'Dickies';b'-9.181';b'SOGBXYT12A8C1443DB';b'94.0';b'0.5317220984213001';b'4';b'Pretty Please Me';b'11'
b'0.6052783033175688';b'0.395273631551009';b'AR6HAZT1187FB4A3AA';b'0';b'Roy Buchanan';b'-14.84';b'SODYGKH12AB0181F88';b'77.806';b'0.35873984300403366';b'7';b'Chowbay';b'3'
b'0.5378441563336069';b'0.36724376615480964';b'ARZ8IPU1187FB38846';b'0';b'A-Mei';b'-12.015';b'SOTIBYV12A8C135CF7';b'120.232';b'nan';b'4';b'Intro';b'1'
b'0.8879204501926365';b'0.6472247237795797';b'ARN5NHX1187FB4F755';b'0';b'The Smashing Pumpkins';b'-9.272';b'SOOQDTX12A6701F09A';b'66.41';b'0.5771079235064766';b'4';b'Soot and Stars';b'7'
b'0.6334023422021283';b'0.41483494074327226';b'ARRHVGT1187B98D603';b'0';b'Dynamite Deluxe';b'-7.132';b'SOOLDQM12A8C1405AB';b'152.343';b'0.34092275586437804';b'4';b'Eimsbush bis 0711';b'11'
b'0.47001240256629634';b'0.36278294075354944';b'ARDBFT21187B98E524';b'0';b'Janitor Joe';b'-12.663';b'SOZQVRR12A8C1353A2';b'66.932';b'0.34580223396532944';b'1';b'Voucher';b'9'
b'0.4736241237475465';b'0.3645865754085436';b'ARWIMT21187B9B5AEC';b'0';b'Joe Turner / Pee Wee Crayton / Sonny Stitt';b'-14.8';b'SOBPMUL12AB0180FF4';b'105.142';b'nan';b'3';b'Piney Brown (K.C.)';b'0'
b'0.4213959728893092';b'0.23511889118152332';b'ARW3KQ51187B9A0E0C';b'0';b'Les Witches';b'-19.345';b'SOUDOMR12AB017F3DC';b'39.899';b'0.0';b'4';b'Cupareree or Graysinn';b'0'
b'0.6548608223430427';b'0.4514660603634324';b'ARB336A1187B9A4583';b'0';b'MC5';b'-11.996';b'SOYDZAD12A67020BDB';b'171.944';b'0.26633059004061377';b'7';b'Future/Now (LP Version)';b'2'
b'0.7475565811197784';b'0.5502122435716671';b'AR49IQD1187FB37EA7';b'0';b'Xzibit';b'-11.672';b'SOKJUBL12A8C13760D';b'90.998';b'0.5367888864406624';b'4';b'Carry The Weight';b'8'
b'0.9349352673982083';b'0.7870054686892299';b'ARKSZW81187B9B695D';b'0';b'Mariah Carey';b'-5.558';b'SONOBCB12A8C1397B9';b'129.991';b'nan';b'4';b'Touch My Body';b'11'
b'0.5187439585798745';b'0.34128872330078414';b'ARY4M3J1187B9AC94C';b'0';b'John Sebastian';b'-23.086';b'SOSBDCE12A6D4FA0B6';b'112.4';b'0.4051157216913865';b'1';"b""You're A Big Boy Now (Album Version)""";b'10'
b'0.5667964748327188';b'0.38811277380636255';b'ARFTMGO1187B9A777A';b'0';b'Percy Faith & Felicia Sanders';b'-16.686';b'SONLCEB12A8C144355';b'83.461';b'nan';b'3';b'The Song from Moulin Rogue Where Is Your Heart';b'7'
b'0.7309590855000573';b'0.4814269364777582';b'AR2FSX31187B98E3EF';b'0';b'Ricky Martin';b'-5.676';b'SOBNMQD12A8C134323';b'161.868';b'0.6684064897236877';b'4';"b""She's All I Ever Had""";b'11'
b'0.5968348256964625';b'0.414609584706623';b'ARPTJHV11F4C83EF53';b'0';b'Mighty Diamonds';b'-7.268';b'SOXWMCM12A81C219D4';b'155.827';b'0.42744657148843085';b'4';b'Sensemilla';b'4'
b'0.5287500603890649';b'0.40022175639897006';b'AR49A9P1187FB3BBBF';b'0';b'Saigon Kick';b'-12.157';b'SOZZFUI12A8C133D6D';b'58.387';b'0.3347065490692206';b'4';b'The Way';b'9'
b'0.41286748803742285';b'0.2386963500981182';b'ARZ8S071187B993849';b'0';b'Tito Rodriguez';b'-9.315';b'SOFDLKQ12AB018601E';b'110.065';b'0.0';b'4';b'Me Lo Dijo Adela';b'2'
b'0.46731892192565355';b'0.34668379451424397';b'ARJWK3M1187B98D679';b'0';"b""Eden's Bridge""";b'-20.32';b'SOLFWDJ12A6D4F9CEB';b'120.039';b'0.0';b'1';b'Just As I Am (Arr.)  (Different From Track One)';b'11'
b'0.5779737529033651';b'0.3683367822461324';b'AROLNOH1187FB39845';b'0';b'Erick Sermon';b'-6.923';b'SOBPVNW12A8C135CB5';b'95.932';b'0.450992311636255';b'4';"b""I'm Hot""";b'1'
b'0.5909590020527186';b'0.35698415362587615';b'AR3L4P91187FB42189';b'0';b'Dann Huff';b'-13.842';b'SOPHTXQ12A6D4FCE59';b'155.815';b'nan';b'4';b'Exception To The Rule';b'1'
b'0.5772760891324358';b'0.37693998444161575';b'AREJ5K11187B993F5F';b'0';b'R. Carlos Nakai';b'-22.404';b'SOXXWCR12A58A7D4FA';b'136.778';b'0.26586104921065007';b'1';b'God Rest Ye Merry Gentlemen (World)';b'9'
b'0.5892596782086101';b'0.38958978111331777';b'AR8XG9J1187FB418C1';b'0';b'Jerry Butler';b'-9.979';b'SOHJFQF12A58A77855';b'124.253';b'nan';b'4';b'The Way You Do The Things You Do';b'7'
b'0.469491509473221';b'0.3633414624452025';b'ARSQIM51187B9B460E';b'0';b'Y\xc3\xb6lintu';b'-5.766';b'SONBQII12A8AE46C07';b'110.156';b'nan';b'4';b'T\xc3\xa4ysikasvuinen mies';b'2'
b'0.5414049686341038';b'0.4464456618279216';b'ARW0YFZ1187FB442DB';b'0';b'Markscheider Kunst';b'-7.427';b'SORXHUD12AB0186030';b'152.887';b'0.4609631614243544';b'4';b'Dj';b'7'
b'0.5273391834991505';b'0.31055608317952577';b'ARUP17W1187B98CAB9';b'0';b'Charlie Byrd';b'-17.722';b'SOYUAZX12A8C144E42';b'94.223';b'nan';b'4';b'Speak Low';b'2'
b'0.01891756722611138';b'0.0';b'ARBGXIG122988F409D';b'0';b'Steel Rain';b'-8.045';b'SODLIMH12A8C141988';b'138.311';b'nan';b'4';b'Sanity Fades';b'3'
b'0.5204200530944023';b'0.2965536905119507';b'ARZ0LFY1187FB4FE17';b'0';b'Orthrelm';b'-4.665';b'SOWMEYR12AB0182279';b'164.216';b'nan';b'4';b'Scelxenak';b'9'
b'0.021492905415210338';b'0.0';b'ARGSAFR1269FB35070';b'0';b'Blingtones';b'-6.53';b'SOLDPSA12AB018DA62';b'73.531';b'nan';b'4';b'Gross Throw-up Burp (Sonnerie_ Ringtone)';b'0'
b'0.558904391993988';b'0.4048271165593455';b'ARDNQ0R1187B9BA1EF';b'0';b'Lonnie Johnson';b'-17.876';b'SOAOJKH12A6D4FBDC4';b'96.859';b'nan';b'1';"b""You Don't See Into The Blues Like Me""";b'0'
b'0.4097966205990625';b'0.2663430816204065';b'ARA373P1187B9A74C7';b'0';b'Barbarito Diez';b'-8.714';b'SOGPBPK12A8C134ECD';b'119.693';b'0.24906579485370342';b'4';b'La Sitiera';b'2'
b'0.7456251877421854';b'0.5130656545045009';b'AR1Q25M1187B9B0D73';b'0';b'Orquesta Romantica de La Habana';b'-15.137';b'SOZBUGT12AAF3B51FF';b'137.835';b'nan';b'1';b'Serenata';b'10'
b'0.6626702064875899';b'0.3789698005016593';b'AR0V36F1187FB366B1';b'0';b'The Chieftains';b'-19.769';b'SOKJZNJ12A8C13294B';b'116.044';b'nan';b'1';"b""When A Man's In Love""";b'8'
b'0.5141116915064601';b'0.34620216014102156';b'ARBV2AK1187FB5BA33';b'0';b'Len Barry';b'-11.708';b'SOGHPNQ12AB017E3E2';b'112.281';b'0.0';b'4';b'Dirty Old Man';b'1'
b'0.8078768678891759';b'0.5051816158691929';b'ARIW1BH1187FB4C94A';b'0';b'Architecture In Helsinki';b'-5.508';b'SOAZWHG12AB01861BA';b'126.294';b'nan';b'4';b'The Same Old Innocence';b'11'
b'0.6632296875667867';b'0.4021670475170316';b'AR37XMN1187B9AC408';b'0';b'Lighthouse Family';b'-8.077';b'SOMFBRG12A6D4F9014';b'153.474';b'0.7939874604417725';b'4';b'Run';b'3'
b'0.787877770105966';b'0.5432255210454612';b'ARAPH9U1187B9B34F0';b'0';b'Randy Travis';b'-8.504';b'SOJTZQO12AC960DB2A';b'112.613';b'0.0';b'4';"b""Don't Take Your Love Away From Me (Album Version)""";b'10'
b'0.5987268408408515';b'0.42689268086794374';b'ARG09R51187FB4D5C2';b'0';b'Bryan White';b'-5.797';b'SOLXZLR12AB018459D';b'107.669';b'nan';b'4';b'Love Happens Just Like That (LP Version)';b'1'
b'0.4553718550323032';b'0.3138666001571988';b'AROLMXS1241B9C6915';b'0';b'An Cafe';b'-4.329';b'SOEXCSV12A8C13D4EE';b'131.059';b'0.21204540548371908';b'4';b'S*B*Y';b'5'
b'0.7734913244983689';b'0.5004591506589332';b'ARJ8PZJ1187B99314F';b'0';b'Aiden';b'-5.653';b'SOFEETM12A8C13D151';b'163.604';b'0.0';b'4';b'Teenage Queen (Album Version)';b'2'
b'0.46471508340165907';b'0.28423446680720116';b'ARJH2E61187B9A1627';b'0';b'Clockwise';b'-8.45';b'SOFEIMT12AB0186BE2';b'88.132';b'0.0';b'4';b'the tales of King Solitude 1:3';b'6'
b'0.8183193591388943';b'0.667294595643469';b'ARVN9FZ1187FB393F1';b'0';b'Snow Patrol';b'-10.786';b'SORXSAJ12A6D4F92BA';b'186.44';b'0.5908906112984623';b'3';"b""It Doesn't Matter Where_ Just Drive""";b'0'
b'0.6104277251451776';b'0.43816822618224227';b'ARTBFV61187FB3C250';b'0';b'Johnny Horton';b'-15.419';b'SOJEUFH12A8C1360BB';b'226.146';b'nan';b'4';b'The Golden Rocket';b'11'
b'0.573612399374637';b'0.37225120793006455';b'AR11NP91187B9901B4';b'0';b'The Roches';b'-12.512';b'SOHYYEY12AB0185DAD';b'147.087';b'0.0';b'4';b'Losing True (Album Version)';b'9'
b'0.535492536483497';b'0.44311687398574556';b'AR4SOKG1187B98D2B0';b'0';b'Geier Sturzflug';b'-6.574';b'SOVZRSW12A8C141AFC';b'120.985';b'nan';b'4';b'Wie ein Eisb\xc3\xa4r sein';b'9'
b'0.5303556678749041';b'0.39717904259160935';b'ARVML4B1187FB52324';b'0';b'Leroy Hutson';b'-15.969';b'SOGAOHJ12AB018660F';b'89.88';b'0.0';b'4';b'So Nice - Original';b'11'
b'0.5657387804127691';b'0.3695057504791091';b'ARSFVDS1187B990F14';b'0';b'Tranzas';b'-7.754';b'SOQOPZX12A58A7E761';b'112.051';b'0.5033812362063191';b'4';b'Mientras me quieras';b'8'
b'0.42105616464986406';b'0.2959679840471214';b'ARF3FRP1187B9A77BF';b'0';b'Groupa Med Lena Willemark';b'-12.147';b'SONDSXU12AB0182E33';b'168.989';b'nan';b'4';b'Skymning';b'4'
b'0.5400328341191823';b'0.35697025986249137';b'ARRJFJ31187B9961EF';b'0';b'Sergio Dalma';b'-11.102';b'SOCHFNU12A6D4FAE15';b'80.039';b'nan';b'3';b'Te Quiero Mamma';b'7'
b'0.8627954137489581';b'0.6002824907473767';b'AR8RXRI1187FB4104B';b'0';b'The Roots';b'-16.453';b'SOSFTJL12A6701DEAD';b'85.875';b'0.6372360944189687';b'1';b'Act Won (Things Fall Apart)';b'2'
b'0.5371605629718418';b'0.3828430622091098';b'ARJTX7M1187FB4CED3';b'0';b'Be Bop Deluxe';b'-13.035';b'SOGFWQD12A6D4F6811';b'121.615';b'0.26586104921065007';b'4';b'Sister Seagull (Live)';b'4'
b'0.43689471769780286';b'0.3634668864790582';b'ARSFWGS1269FB35F84';b'0';b'Eclier';b'-5.815';b'SOTJWZO12AB0185329';b'84.639';b'0.36727341580934564';b'1';b'Alpha River';b'3'
b'0.4306159634638236';b'0.3225499654741361';b'ARHP4FT1187FB3897C';b'0';b'Billy Murray';b'-17.59';b'SOYYIGJ12AC90756DE';b'115.771';b'nan';b'1';b'Goodbye Broadway_ Hello France';b'7'
b'0.6457200233360104';b'0.543954417055839';b'AROY6XW1187B991121';b'0';b'Steve Vai';b'-7.34';b'SOQNKLO12A8C13EDA9';b'157.996';b'nan';b'3';b'Salamanders In The Sun';b'9'
b'0.6872944633353961';b'0.5171704806315667';b'ARK0BT61187B9ACEC2';b'0';b'Monster Magnet';b'-6.724';b'SOUMDHA12A6701DEB7';b'89.296';b'0.5519215149416955';b'5';b'Down In The Jungle';b'0'
b'0.8736271743351188';b'0.5602055463890734';b'ARMRCET1187FB52049';b'0';b'Fergie';b'-10.441';b'SORTGDS12A8C143188';b'126.966';b'nan';b'4';b'Exit People';b'11'
b'0.4470993827343765';b'0.29743541620809394';b'ARPQWQ41187FB3E8A1';b'0';b'Los Salvajes';b'-5.701';b'SOYZYNK12AB01807C4';b'137.049';b'nan';b'1';b'Corre_ Corre (Keep On Running)';b'2'
b'0.7364407406757172';b'0.526846925183824';b'ART3KT21187FB450DC';b'0';b'Ennio Morricone';b'-13.491';b'SODEDSI12A8C13225F';b'140.148';b'nan';b'4';"b""1900's Madness #1""";b'5'
b'0.4529225949636801';b'0.0';b'ARLVEYZ1269FCCFC01';b'0';b'Rustless';b'-11.991';b'SOAZNGE12AB0182F30';b'122.089';b'0.0';b'4';"b""It's The Three Of Us Left""";b'6'
b'0.6919731192813398';b'0.3966195656003381';b'ARCYE581187B9A1482';b'0';b'Timo Maas featuring MC Chikaboo';b'-7.135';b'SOZPIUC12A8C13630F';b'130.026';b'0.6830048923102473';b'4';b'Shifter';b'11'
b'0.5810289831955022';b'0.3485530284354946';b'ARIDQH31187B9ACB84';b'0';b'BMX Bandits';b'-10.223';b'SOTEVNM12A8C141858';b'127.434';b'0.4507622416414992';b'4';b'After I Made Love To You';b'1'
b'0.5503033788841007';b'0.40737314928722795';b'ARI4NXX1187FB59DF2';b'0';b'Raze';b'-20.74';b'SOUWLEZ12A6D4F499A';b'92.403';b'nan';b'7';b'Intro. (The Plan Album Version)';b'2'
b'0.9009676339614727';b'0.7696742792951634';b'ARBAW9R1187B98FB6B';b'0';b'Natasha Bedingfield';b'-8.652';b'SOWZGGJ12AAF3B583F';b'162.329';b'nan';b'4';b'Love Like This';b'7'
b'0.6256343816115406';b'0.4168717661517543';b'ARMLEY51187FB5BF8F';b'0';b'Havok';b'-20.519';b'SOZUAYO12AB0185072';b'98.9';b'0.3347065490692206';b'1';b'Monologue With the Sky';b'5'
b'0.6665640069793988';b'0.4586463723826615';b'AR3VSHF1187B9B3002';b'0';b'Flame';b'-9.073';b'SODTYSA12A8AE46D74';b'127.974';b'0.38293509007501925';b'4';b'Freed From Desire (Alternate Mix)';b'0'
b'0.5854340097196036';b'0.375367266726902';b'ARXAHU31187B9B1520';b'0';"b""Vex'd""";b'-11.596';b'SOCQVFV12AB01859A2';b'117.007';b'0.6053318871530874';b'4';b'Oceans';b'2'
b'0.37801315213885595';b'0.3394084863551408';b'AREYIHC1187B99CE0B';b'0';b'Brazilian Tropical Orchestra';b'-15.479';b'SOREVMS12A58A7B236';b'99.397';b'nan';b'4';b'If You Leave Me Now';b'0'
b'0.6759195565215971';b'0.5110543538982074';b'ARSHZBZ1187B98A445';b'0';b'Joe Bonamassa';b'-8.265';b'SOWPPAT12AB017F666';b'66.366';b'nan';b'3';b'So Many Roads';b'5'
b'0.5831076361289791';b'0.3439639107143764';b'ARZQ6SW1187B9AD3E2';b'0';b'Antigone Rising';b'-5.098';b'SOMDNTQ12A8C13D5FD';b'123.944';b'0.4454545254934259';b'4';"b""Don't Look Back (Radio Edit)""";b'8'
b'0.5691315861983045';b'0.3994927874638357';b'ARTHIJ41187FB57411';b'0';b'Princess Lover';b'-8.436';b'SOPFVNF12AB017F32E';b'166.029';b'0.0';b'4';b'Prends-Moi La Main';b'9'
b'0.5775327466836254';b'0.3274217053204881';b'ARDNBQU1187B9B6DC2';b'0';b'Kieran';b'-6.585';b'SOACJHA12A58A7C346';b'155.757';b'0.0';b'3';b'You Saved My Life';b'5'
b'0.5623863004235417';b'0.3903610047576713';b'ARYC2P31187B9B9AB7';b'0';b'Seguridad Social';b'-6.668';b'SOUFBXS12A67ADD453';b'169.663';b'nan';b'4';b'El Oro De La Gallina De Los Huevos';b'9'
b'0.6262083425640174';b'0.42427111444565735';b'ARNG61X1187B98C7DF';b'0';b'The Blind Boys Of Alabama';b'-10.844';b'SOHTDBY12A67020981';b'86.366';b'0.34580223396532944';b'4';b'New Born Soul';b'9'
b'0.9099575227418693';b'0.6092621360015158';b'AR9C8IE1187B9ACC99';b'0';b'System of a Down';b'-4.173';b'SOHQAKK12A8C131323';b'196.201';b'0.8498731240081852';b'4';b'War?';b'0'
b'0.5084959132612856';b'0.40576703295743805';b'AR1H4F51187B9946A5';b'0';b'Sunidhi Chauhan / Anu Malik / Jatin Sharma';b'-9.63';b'SOMSOXH12A67ADD011';b'127.98';b'0.42530424172042486';b'4';b'Dekh Le';b'9'
b'0.521672995280826';b'0.3513450770925733';b'AR97EHA1187B98AD5F';b'0';b'Blind Blake';b'-19.809';b'SOIOCPL12A58A800EC';b'104.001';b'nan';b'1';b'Too Tight Blues No. 2';b'2'
b'0.6430166662617105';b'0.46151720449793504';b'ARVJVFF1187B9B40D6';b'0';b'Al Di Meola';b'-13.739';b'SORLXTP12A8C133DDB';b'209.581';b'0.4994458348006321';b'4';b'Splendido Sundance';b'0'
b'0.32521914304845917';b'0.2700999824694024';b'ARQVTCN11E2835DFFD';b'0';b'Marcel Mouloudji';b'-15.788';b'SOFJAJB12A8C139F14';b'108.333';b'nan';b'4';b'Madeleine';b'1'
b'0.6293018056764849';b'0.45077989068682317';b'ARFFDZU1187FB50682';b'0';b'Alan Silvestri';b'-17.944';b'SOGYYUL12A6D4FB2CB';b'82.556';b'0.4477840511958349';b'4';"b""We're Out Of Gas""";b'5'
b'0.5320695697982138';b'0.3078629003228008';b'ARUKNSS1187FB435E3';b'0';b'Bobby Broom';b'-15.466';b'SOOCKWU12A6D4F7B43';b'137.51';b'0.3347065490692206';b'4';b'MONDAY_ MONDAY';b'0'
b'0.3745534356821609';b'0.3275438133781237';b'ARDFZE61187FB45994';b'0';b'Jake Hess';b'-24.385';b'SOPTWGO12A8C137B0D';b'138.257';b'nan';b'4';b'I Just Love Old People (Rocky Mountain Homecoming Version)';b'0'
b'0.4727702742433131';b'0.3494579290257509';b'AR0SY101187B9B44BE';b'0';b'For Squirrels';b'-4.737';b'SOMWENG12A8C132D82';b'162.909';b'0.48456252996792964';b'4';b'Superstar';b'9'
b'0.7869212313686974';b'0.49530669341111583';b'ARNMWP51187FB3E963';b'0';b'Leroy Huston';b'-10.073';b'SOVONGN12A58A791F9';b'113.837';b'0.21508031850922793';b'4';b'Love Oh Love (Live in Chicago)';b'0'
b'0.5598275317945155';b'0.3677447423876351';b'ARHPW8M1187FB5CF11';b'0';b'Joy Kitikonti';b'-7.55';b'SOUCZWJ12A8C1349FB';b'130.103';b'0.0';b'4';b'Pleasure Zone Mix';b'7'
b'0.7188102099645777';b'0.4639000947923324';b'AR5O6W51187FB46984';b'0';b'SNAP!';b'-10.1';b'SOVNHAU12A6D4F79F5';b'118.175';b'nan';b'4';b'The World In My Hands (We Are One)';b'9'
b'0.32570077099924793';b'0.37383289436536393';b'ARHNMEZ11F50C4706C';b'0';b'Karen Peck And New River';b'-12.266';b'SOFHZHN12AB0180EA6';b'153.909';b'0.3039777101881634';b'3';b'Four Days Late (Studio Track w/o Background Vocals)';b'7'
b'0.5838411220182581';b'0.37187815524297985';b'ARGBG2T1187B9B1670';b'0';b'Massive T\xc3\xb6ne';b'-5.839';b'SOKWONZ12A8C13ADFE';b'97.054';b'0.3603705827121406';b'4';b'Im Club';b'1'
b'0.5587585560511272';b'0.39762053508106665';b'ARO81XD1187FB38096';b'0';b'Egberto Gismonti';b'-9.2';b'SOFCEWK12A6D4F9A19';b'154.084';b'nan';b'1';b'Baiao Malandro';b'1'
b'0.43466424922225966';b'0.41678655846073864';b'ARU5BXG119B86698FE';b'0';b'Stefano Battaglia_ Giovanni Maier_ Michele Rabbia';b'-22.999';b'SOQDSYD12A813582AC';b'37.797';b'nan';b'4';b'Raccolto';b'7'
b'0.4130268847551261';b'0.2782635398371414';b'AR1M7ZD1187B9B0D55';b'0';b'Winston McAnuff_ The Bazbaz Orchestra';b'-7.983';b'SOXTPST12A8C137716';b'135.706';b'0.0';b'4';b'Common sense';b'1'
b'0.603602148412424';b'0.40948425265569705';b'ARK9W051187FB4B783';b'0';b'Zombina & The Skeletones';b'-7.336';b'SOEFLFW12AB018D477';b'190.035';b'nan';b'4';b'I Was a Human Bomb for the FBI';b'7'
b'0.4282526542672777';b'0.3510236822951621';b'ARSX3I61187B98FAC7';b'0';b'Frank Stokes';b'-16.748';b'SOJJAGC12A8C13F710';b'149.056';b'nan';b'1';b'Sweet To Mama';b'5'
b'0.7613622384458618';b'0.4671106485845494';b'AR56P361187B9AC4DB';b'0';b'Gary Moore';b'-13.026';b'SOKRSGZ12A6D4F7EAE';b'112.47';b'0.23962909777363708';b'4';"b""I Can't Wait Until Tomorrow (Live)""";b'6'
b'0.5177132109829392';b'0.3956998297469312';b'AR90X8J1187B995250';b'0';b'Caramell';b'-5.426';b'SOZKBLW12A6701D33D';b'137.954';b'nan';b'4';b'Expolodera (som dynamit)';b'0'
b'0.4848983053454624';b'0.3010940912365588';b'ARGUAHS11F50C4CF7D';b'0';b'Los Traileros Del Norte';b'-8.662';b'SOYZIJN12A8C142E33';b'189.682';b'nan';b'4';b'Perro Faldero';b'5'
b'0.5665326538181099';b'0.27236462632552966';b'ARJXULI11F4C83C865';b'0';b'Bela Fleck And The Flecktones';b'-15.001';b'SOHRWWQ12AC90727FD';b'75.699';b'nan';b'3';b'Throwdown At The Hoedown (LP Version)';b'5'
b'0.36105102261737043';b'0.1763923415652082';b'ARSHTBB1241B9C434A';b'0';b'Cedric Myton';b'-7.269';b'SOGTEWJ12A8C13ABC5';b'132.084';b'nan';b'1';b'Wisdom';b'1'
b'0.606157334724511';b'0.3280462659405008';b'ARFQWAA1187FB3BACB';b'0';b'Julissa';b'-8.133';b'SOAPICM12A8C143EC7';b'100.005';b'0.0';b'4';b'Gloria';b'9'
b'0.5584758161805727';b'0.4078879696190767';b'ARJIWJH1187FB3F6B9';b'0';b'Elvin Bishop';b'-4.775';b'SOODBAO12A58A790F9';b'105.486';b'0.0';b'1';b'Half Way Out The Door (Live)';b'4'
b'0.5891748758775349';b'0.4422857823914656';b'AR813LR1187FB3F83A';b'0';b'Goldfish';b'-9.28';b'SOICKND12AB0188B0D';b'125.04';b'0.0';b'4';b'Soundtracks and Come Backs (radio mix)';b'7'
b'0.4041050865374257';b'0.2152722592313886';b'AR0B8CT1187B9B2CF3';b'0';b'Fyah Blaze';b'-5.095';b'SODTAYW12AB01808D1';b'208.299';b'nan';b'3';b'Lion Paw';b'9'
b'0.4417997554505264';b'0.7551499130578622';b'ARGVJPK1187B9909EA';b'0';b'Josh Groban';b'-8.647';b'SOKMZQL12A58A76B19';b'83.195';b'0.2707759989463275';b'4';b'Believe (Album Version)';b'4'
b'0.7379725284001423';b'0.555968803751809';b'ARAEX7Y1187FB42D36';b'0';b'Toni Braxton';b'-6.297';b'SORTGHI12A8C13FB9A';b'84.797';b'0.662651978737856';b'4';b'Tell Me';b'1'
b'0.4912562094922859';b'0.3262082546201735';b'ARJ4B7V1187FB4CB90';b'0';b'DJ Godfather';b'-8.521';b'SOAHTKN12A6D4FC189';b'174.211';b'nan';b'4';b'Where You From';b'1'
b'0.4996804230125451';b'0.32346228667373755';b'ARC8S7S1187B98D50B';b'0';b'Marc Dorsey';b'-7.006';b'SOWIAWZ12AB017C92A';b'137.953';b'0.0';b'4';b'Love You Again';b'7'
b'0.59565132082563';b'0.33392987295115983';b'ARCDLDD11F33E000A4';b'0';b'Varios';b'-10.458';b'SOMROCL12AC4688AD6';b'129.756';b'nan';b'3';b'Subida y entrada al cante';b'9'
b'0.25725152169122895';b'0.138461596356064';b'ARO7IJV1187FB5BFAD';b'0';"b""Oesch's die Dritten""";b'-8.079';b'SOLBIYE12AB0183932';b'96.447';b'0.0';b'3';b'Die Zeit';b'8'
b'0.5567508230551141';b'0.3615879415321665';b'ARAMIDF1187FB3D8D4';b'0';b'Alejandro Lerner';b'-17.181';b'SOCSZVF12AB017F6BF';b'129.233';b'0.0';b'4';b'Canta Una Canci\xc3\xb3n De Amor';b'7'
b'0.5779737529033651';b'0.3683367822461324';b'AROLNOH1187FB39845';b'0';b'Erick Sermon';b'-9.384';b'SOFULXE12A6D4F972B';b'97.812';b'0.4051157216913865';b'4';b'Erick Sermon';b'0'
b'0.34416504941451576';b'0.30318955663217473';b'AR15O341187B9B182C';b'0';b'Natassa Theodoridou';b'-10.263';b'SOKTBLO12A8C13F309';b'116.228';b'nan';b'4';"b""Den S'Adiko""";b'3'
b'0.4597971288376104';b'0.3499126116745628';b'ARDNS031187B9924F0';b'0';b'Tim Wilson';b'-4.97';b'SOQPAQK12A8C13B2DB';b'122.061';b'nan';b'4';b'The Michael Vick Song';b'5'
